Date,Open,High,Low,Close,Volume,Stock_Code
3/29/1999 16:00:00,23.7,23.7,23.15,23.15,2881582,0006.HK
3/30/1999 16:00:00,23.4,23.7,23.3,23.6,4499600,0006.HK
3/31/1999 16:00:00,23.5,23.75,23.3,23.45,1219750,0006.HK
4/1/1999 16:00:00,23.6,23.65,23.35,23.5,1115821,0006.HK
4/7/1999 16:00:00,23.8,24.1,23.75,24,4034700,0006.HK
4/8/1999 16:00:00,24.3,24.5,23.8,23.8,2662813,0006.HK
4/9/1999 16:00:00,23.9,23.9,23.8,23.85,3865181,0006.HK
4/12/1999 16:00:00,23.7,24.05,23.6,23.75,2712160,0006.HK
4/13/1999 16:00:00,24,24,23.65,23.65,3823790,0006.HK
4/14/1999 16:00:00,23.7,23.85,23.5,23.5,7696066,0006.HK
4/15/1999 16:00:00,23.65,23.7,23.55,23.65,6020056,0006.HK
4/16/1999 16:00:00,23.85,24.25,23.85,24.1,7443949,0006.HK
4/19/1999 16:00:00,24.6,24.95,24.5,24.6,9889443,0006.HK
4/20/1999 16:00:00,24.4,24.75,24.4,24.6,4798396,0006.HK
4/21/1999 16:00:00,24.4,24.7,24.35,24.4,3909577,0006.HK
4/22/1999 16:00:00,24.65,24.95,24.65,24.8,3610308,0006.HK
4/23/1999 16:00:00,25.1,25.25,24.75,24.8,7415523,0006.HK
4/26/1999 16:00:00,24.6,25.65,24.6,25.5,5462990,0006.HK
4/27/1999 16:00:00,26.2,26.4,25.8,26,7159268,0006.HK
4/28/1999 16:00:00,26.4,26.65,25.75,25.95,8222360,0006.HK
4/29/1999 16:00:00,24.8,24.8,24.1,24.65,4416600,0006.HK
4/30/1999 16:00:00,24.7,24.8,24.5,24.7,2647594,0006.HK
5/3/1999 16:00:00,24.8,24.85,24.2,24.35,3285470,0006.HK
5/4/1999 16:00:00,24.55,24.8,24.3,24.35,2215524,0006.HK
5/5/1999 16:00:00,24.25,24.35,24.05,24.1,2167705,0006.HK
5/6/1999 16:00:00,24.3,25.1,24.2,24.8,4868918,0006.HK
5/7/1999 16:00:00,24.8,24.85,24.6,24.75,6342000,0006.HK
5/10/1999 16:00:00,24.75,24.8,24.5,24.75,6015098,0006.HK
5/11/1999 16:00:00,24.75,24.75,24.5,24.6,4401546,0006.HK
5/12/1999 16:00:00,24.55,24.75,24.55,24.75,4598895,0006.HK
5/13/1999 16:00:00,24.7,24.8,24.7,24.75,2684266,0006.HK
5/14/1999 16:00:00,24.85,24.85,24.55,24.6,2065000,0006.HK
5/17/1999 16:00:00,24.4,24.65,24.4,24.6,3568875,0006.HK
5/18/1999 16:00:00,24.8,25.55,24.8,25.35,4997587,0006.HK
5/19/1999 16:00:00,25.2,25.55,24.95,25.45,4693082,0006.HK
5/20/1999 16:00:00,25.4,25.7,25.4,25.55,3345785,0006.HK
5/21/1999 16:00:00,25.35,25.55,24.9,24.9,2169198,0006.HK
5/24/1999 16:00:00,25.1,25.35,25.1,25.3,2547753,0006.HK
5/25/1999 16:00:00,25.15,25.3,25,25,1914653,0006.HK
5/26/1999 16:00:00,24.8,25.15,24.8,25,2654005,0006.HK
5/27/1999 16:00:00,25.2,25.2,24.5,24.55,4267060,0006.HK
5/28/1999 16:00:00,24.35,24.5,24.25,24.3,3993690,0006.HK
5/31/1999 16:00:00,24.3,24.8,24.25,24.8,1933100,0006.HK
6/1/1999 16:00:00,24.7,24.75,24.5,24.75,1719617,0006.HK
6/2/1999 16:00:00,24.65,24.7,24.45,24.5,2139254,0006.HK
6/3/1999 16:00:00,24.5,24.8,24.45,24.7,2219517,0006.HK
6/4/1999 16:00:00,24.8,25.1,24.65,24.8,1388470,0006.HK
6/7/1999 16:00:00,24.8,25.6,24.8,25.45,2117500,0006.HK
6/8/1999 16:00:00,25.5,25.6,25.4,25.4,2930605,0006.HK
6/9/1999 16:00:00,25.25,25.4,25,25.3,1244572,0006.HK
6/10/1999 16:00:00,25.4,25.4,24.55,24.65,3497613,0006.HK
6/11/1999 16:00:00,24.85,24.85,24.55,24.65,2409779,0006.HK
6/14/1999 16:00:00,24.65,24.65,24.45,24.45,2888150,0006.HK
6/15/1999 16:00:00,24.55,24.55,24.4,24.45,2333639,0006.HK
6/16/1999 16:00:00,24.65,24.85,24.25,24.35,3147107,0006.HK
6/17/1999 16:00:00,24.7,24.8,24.55,24.8,3516594,0006.HK
6/21/1999 16:00:00,25,25,24.65,24.85,4757228,0006.HK
6/22/1999 16:00:00,24.95,25.05,24.85,24.9,2904793,0006.HK
6/23/1999 16:00:00,24.9,24.9,24.55,24.65,4089758,0006.HK
6/24/1999 16:00:00,24.65,24.9,24.65,24.8,3749714,0006.HK
6/25/1999 16:00:00,24.7,24.85,24.65,24.7,1465885,0006.HK
6/28/1999 16:00:00,24.6,25.2,24.6,25.1,2874595,0006.HK
6/29/1999 16:00:00,25.25,25.25,24.95,25.2,4082146,0006.HK
6/30/1999 16:00:00,25.4,25.4,24.9,24.9,1916114,0006.HK
7/2/1999 16:00:00,25.2,25.2,24.8,24.85,5326891,0006.HK
7/5/1999 16:00:00,24.95,25.05,24.8,24.9,5508881,0006.HK
7/6/1999 16:00:00,25,25.15,24.75,25,5794982,0006.HK
7/7/1999 16:00:00,25.05,25.1,24.75,25,3611140,0006.HK
7/8/1999 16:00:00,25,25,24.65,24.8,3632100,0006.HK
7/9/1999 16:00:00,24.8,25,24.8,24.95,2223505,0006.HK
7/12/1999 16:00:00,24.95,25.05,24.8,24.85,3403984,0006.HK
7/13/1999 16:00:00,24.8,25.05,24.75,25.05,2927781,0006.HK
7/14/1999 16:00:00,24.9,24.9,24.55,24.7,4866800,0006.HK
7/15/1999 16:00:00,24.75,25,24.6,25,2248004,0006.HK
7/16/1999 16:00:00,24.9,24.95,24.75,24.8,1921377,0006.HK
7/19/1999 16:00:00,24.85,25,24.8,25,3046537,0006.HK
7/20/1999 16:00:00,25,25.2,24.8,24.9,3095072,0006.HK
7/21/1999 16:00:00,24.8,24.8,24.6,24.65,2893287,0006.HK
7/22/1999 16:00:00,24.65,24.9,24.65,24.8,2984550,0006.HK
7/23/1999 16:00:00,24.5,24.6,24.2,24.35,4384622,0006.HK
7/26/1999 16:00:00,24.4,24.55,24.4,24.55,2210142,0006.HK
7/27/1999 16:00:00,24.55,24.8,24.25,24.8,4278392,0006.HK
7/28/1999 16:00:00,25,25,24.7,24.7,2771984,0006.HK
7/29/1999 16:00:00,24.75,24.75,24.35,24.5,2288355,0006.HK
7/30/1999 16:00:00,24.4,24.6,24.1,24.5,2826500,0006.HK
8/2/1999 16:00:00,24.5,24.55,24.45,24.55,2008912,0006.HK
8/3/1999 16:00:00,24.55,24.55,24.45,24.5,1637158,0006.HK
8/4/1999 16:00:00,24.55,24.7,24.55,24.65,1943841,0006.HK
8/5/1999 16:00:00,24.6,24.6,24.5,24.55,1401800,0006.HK
8/6/1999 16:00:00,24.45,24.55,24.3,24.35,2307485,0006.HK
8/9/1999 16:00:00,24.25,24.25,24.1,24.15,1138000,0006.HK
8/10/1999 16:00:00,24.2,24.9,24.2,24.35,4167066,0006.HK
8/11/1999 16:00:00,24.3,24.5,24.15,24.2,1258053,0006.HK
8/12/1999 16:00:00,24.4,24.55,24.3,24.35,1896593,0006.HK
8/13/1999 16:00:00,24.35,24.55,24.3,24.5,2075500,0006.HK
8/16/1999 16:00:00,24.7,24.8,24.6,24.65,1976525,0006.HK
8/17/1999 16:00:00,24.5,24.65,24.35,24.4,3017405,0006.HK
8/18/1999 16:00:00,24.6,24.6,24.3,24.6,3958684,0006.HK
8/19/1999 16:00:00,24.4,24.85,24.4,24.8,3449635,0006.HK
8/20/1999 16:00:00,24.9,25,24.65,24.8,2769596,0006.HK
8/23/1999 16:00:00,24.9,24.95,24.8,24.8,1686125,0006.HK
8/24/1999 16:00:00,24.85,25,24.65,24.8,2553194,0006.HK
8/25/1999 16:00:00,24.8,24.9,24.65,24.75,1973798,0006.HK
8/26/1999 16:00:00,24.8,24.85,24.7,24.85,2431061,0006.HK
8/27/1999 16:00:00,24.8,25.1,24.8,25.05,3323653,0006.HK
8/30/1999 16:00:00,25.15,25.75,25.1,25.7,4475774,0006.HK
8/31/1999 16:00:00,25.7,25.7,25.55,25.55,2258183,0006.HK
9/1/1999 16:00:00,25.75,25.8,25.65,25.7,2594381,0006.HK
9/2/1999 16:00:00,25,25.25,24.65,24.75,3409738,0006.HK
9/3/1999 16:00:00,24.55,24.9,24.55,24.85,990833,0006.HK
9/6/1999 16:00:00,25,25.05,24.75,24.95,3433918,0006.HK
9/7/1999 16:00:00,25,25.2,24.95,25,2580077,0006.HK
9/8/1999 16:00:00,25,25,24.55,24.7,2014600,0006.HK
9/9/1999 16:00:00,24.65,25.05,24.65,24.85,3696423,0006.HK
9/10/1999 16:00:00,24.9,24.95,24.75,24.75,2439765,0006.HK
9/13/1999 16:00:00,24.8,24.9,24.65,24.7,1758617,0006.HK
9/14/1999 16:00:00,24.6,24.75,24.6,24.6,1734463,0006.HK
9/15/1999 16:00:00,24.5,24.55,24.4,24.4,2703835,0006.HK
9/17/1999 16:00:00,24.1,24.7,24.1,24.4,4792811,0006.HK
9/20/1999 16:00:00,24.3,24.4,24.2,24.25,4438737,0006.HK
9/21/1999 16:00:00,24.3,24.6,24.2,24.2,3261822,0006.HK
9/22/1999 16:00:00,24,24.45,24,24.4,1726664,0006.HK
9/23/1999 16:00:00,24.4,24.55,24.3,24.4,451116,0006.HK
9/24/1999 16:00:00,24.2,24.4,24.05,24.4,2191211,0006.HK
9/27/1999 16:00:00,24,24.25,23.9,24.1,2236616,0006.HK
9/28/1999 16:00:00,24.05,24.15,24,24.05,1075825,0006.HK
9/29/1999 16:00:00,24.05,24.05,23.9,24.05,2562500,0006.HK
9/30/1999 16:00:00,24.1,24.4,24.1,24.1,2052296,0006.HK
10/4/1999 16:00:00,24.2,24.95,24.05,24.95,3036475,0006.HK
10/5/1999 16:00:00,25,25.1,24.75,25,2083102,0006.HK
10/6/1999 16:00:00,25.1,25.2,24.85,24.9,1489440,0006.HK
10/7/1999 16:00:00,25.2,25.2,24.65,24.85,1957285,0006.HK
10/8/1999 16:00:00,24.8,24.8,24.65,24.75,1229358,0006.HK
10/11/1999 16:00:00,24.75,24.9,24.45,24.55,1183686,0006.HK
10/12/1999 16:00:00,24.5,24.5,24.25,24.4,2286000,0006.HK
10/13/1999 16:00:00,24.15,24.2,23.9,23.9,4002416,0006.HK
10/14/1999 16:00:00,23.9,24.4,23.9,24.1,1160800,0006.HK
10/15/1999 16:00:00,24,24.25,23.9,24.2,888169,0006.HK
10/19/1999 16:00:00,24,24.6,23.8,24.55,2282829,0006.HK
10/20/1999 16:00:00,24.7,24.85,24.45,24.55,1303800,0006.HK
10/21/1999 16:00:00,24.55,24.7,24.25,24.65,1649928,0006.HK
10/22/1999 16:00:00,24.65,24.65,24.2,24.45,1442810,0006.HK
10/25/1999 16:00:00,24.5,24.5,24,24,3085345,0006.HK
10/26/1999 16:00:00,23.9,24.15,23.9,24.05,846759,0006.HK
10/27/1999 16:00:00,24,24,23.8,23.85,1434428,0006.HK
10/28/1999 16:00:00,23.95,24.05,23.55,23.55,2798462,0006.HK
10/29/1999 16:00:00,23.75,24.1,23.7,23.75,1265367,0006.HK
11/1/1999 16:00:00,23.8,24.15,23.8,24.15,2276123,0006.HK
11/2/1999 16:00:00,24.15,24.15,24,24.1,870763,0006.HK
11/3/1999 16:00:00,24.2,24.25,24,24,641769,0006.HK
11/4/1999 16:00:00,24.2,24.4,24.1,24.35,1670726,0006.HK
11/5/1999 16:00:00,24.35,24.35,23.85,24.05,1519112,0006.HK
11/8/1999 16:00:00,23.85,24.05,23.7,23.75,2961553,0006.HK
11/9/1999 16:00:00,23.9,23.9,23.55,23.6,5171083,0006.HK
11/10/1999 16:00:00,23.8,23.9,23.65,23.75,2705980,0006.HK
11/11/1999 16:00:00,23.7,23.8,23.45,23.5,3691627,0006.HK
11/12/1999 16:00:00,23.5,23.9,23.5,23.9,4764199,0006.HK
11/15/1999 16:00:00,24,24.05,23.7,24,2259664,0006.HK
11/16/1999 16:00:00,23.8,24.25,23.8,24.25,3361070,0006.HK
11/17/1999 16:00:00,24.2,24.5,24.15,24.4,3137658,0006.HK
11/18/1999 16:00:00,24.3,24.5,24.3,24.4,1817725,0006.HK
11/19/1999 16:00:00,24.4,24.85,24.4,24.75,3817432,0006.HK
11/22/1999 16:00:00,24.75,24.75,24.3,24.3,2327044,0006.HK
11/23/1999 16:00:00,24.35,24.4,24.3,24.3,2558840,0006.HK
11/24/1999 16:00:00,24.3,24.4,24.2,24.4,1884015,0006.HK
11/25/1999 16:00:00,24.35,24.35,24.1,24.1,2723957,0006.HK
11/26/1999 16:00:00,24.15,24.4,24.15,24.4,480951,0006.HK
11/29/1999 16:00:00,24.4,24.55,24.2,24.5,2951855,0006.HK
11/30/1999 16:00:00,24.5,24.55,24.15,24.5,2568612,0006.HK
12/1/1999 16:00:00,24.5,24.5,24.15,24.15,1301045,0006.HK
12/2/1999 16:00:00,24.5,24.5,24.1,24.4,2295593,0006.HK
12/3/1999 16:00:00,24.2,24.5,24.15,24.4,1083325,0006.HK
12/6/1999 16:00:00,24.55,24.95,24.55,24.75,3237359,0006.HK
12/7/1999 16:00:00,24.75,25.05,24.35,25,2924119,0006.HK
12/8/1999 16:00:00,24.95,25,24.8,24.95,2374432,0006.HK
12/9/1999 16:00:00,24.95,25.05,24.85,24.95,4085999,0006.HK
12/10/1999 16:00:00,25.05,25.05,24.45,24.85,3201145,0006.HK
12/13/1999 16:00:00,25,25.6,24.9,24.95,3313552,0006.HK
12/14/1999 16:00:00,25,25.35,25,25.3,1963292,0006.HK
12/15/1999 16:00:00,25.3,25.3,24.45,24.5,3320876,0006.HK
12/16/1999 16:00:00,24.5,24.7,24.35,24.35,911173,0006.HK
12/17/1999 16:00:00,24.4,24.5,24.25,24.5,1405566,0006.HK
12/20/1999 16:00:00,24.45,24.45,24.2,24.4,1228527,0006.HK
12/21/1999 16:00:00,24.45,24.45,24.2,24.35,1241000,0006.HK
12/22/1999 16:00:00,24.35,24.35,24.15,24.15,1359878,0006.HK
12/23/1999 16:00:00,24.15,24.25,24.1,24.1,972707,0006.HK
12/24/1999 16:00:00,24.15,24.65,24.15,24.4,585868,0006.HK
12/28/1999 16:00:00,24.4,24.5,24.3,24.45,438861,0006.HK
12/29/1999 16:00:00,24.45,24.45,24.25,24.3,896318,0006.HK
12/30/1999 16:00:00,24.35,24.35,24.3,24.3,204847,0006.HK
1/3/2000 16:00:00,24.4,24.4,24.15,24.2,2444000,0006.HK
1/4/2000 16:00:00,24.2,24.4,24.2,24.2,1869155,0006.HK
1/5/2000 16:00:00,24.05,24.35,24.05,24.25,4957873,0006.HK
1/6/2000 16:00:00,24.2,24.3,24,24.15,3380920,0006.HK
1/7/2000 16:00:00,24.2,24.25,24.1,24.2,1823464,0006.HK
1/10/2000 16:00:00,24.25,24.4,24.2,24.25,1668285,0006.HK
1/11/2000 16:00:00,24.3,24.45,24.25,24.45,3183989,0006.HK
1/12/2000 16:00:00,24.45,25.2,24.3,24.9,4315140,0006.HK
1/13/2000 16:00:00,24.95,25.2,24.9,25,2608306,0006.HK
1/14/2000 16:00:00,25.05,25.2,24.55,25.15,1963927,0006.HK
1/17/2000 16:00:00,25.15,25.15,24.8,25,454440,0006.HK
1/18/2000 16:00:00,24.9,25,24.55,25,1163171,0006.HK
1/19/2000 16:00:00,24.8,24.8,24,24.3,2191569,0006.HK
1/20/2000 16:00:00,24.3,24.55,24.3,24.3,834024,0006.HK
1/21/2000 16:00:00,24.25,24.4,24.15,24.35,1767431,0006.HK
1/24/2000 16:00:00,24.45,24.55,24.35,24.35,627400,0006.HK
1/25/2000 16:00:00,24.15,24.3,24.1,24.25,718084,0006.HK
1/26/2000 16:00:00,24.4,24.4,24.2,24.2,981581,0006.HK
1/27/2000 16:00:00,24,24.35,24,24.25,2154771,0006.HK
1/28/2000 16:00:00,24.3,24.3,23.9,23.9,4408111,0006.HK
1/31/2000 16:00:00,23.9,24.15,23.9,24.05,2275209,0006.HK
2/1/2000 16:00:00,24.2,24.2,24.05,24.05,1537959,0006.HK
2/2/2000 16:00:00,24.05,24.2,24.05,24.05,1590829,0006.HK
2/3/2000 16:00:00,24.1,24.1,23.9,24,4239882,0006.HK
2/8/2000 16:00:00,24.1,24.3,23.8,24,3481921,0006.HK
2/9/2000 16:00:00,23.9,24,23.6,23.9,3381685,0006.HK
2/10/2000 16:00:00,23.75,24.5,23.75,24,3864437,0006.HK
2/11/2000 16:00:00,24.15,24.15,23,23.4,2870730,0006.HK
2/14/2000 16:00:00,23.3,23.3,21.9,22.8,7646300,0006.HK
2/15/2000 16:00:00,22.7,23.3,22.65,23.1,3171911,0006.HK
2/16/2000 16:00:00,23,24,23,23.45,1972935,0006.HK
2/17/2000 16:00:00,23.8,24.7,23.8,24.3,3896118,0006.HK
2/18/2000 16:00:00,24.4,24.6,24.1,24.3,1545570,0006.HK
2/21/2000 16:00:00,24,24.1,23.95,24.05,2651047,0006.HK
2/22/2000 16:00:00,24,24.1,23.5,23.55,4098511,0006.HK
2/23/2000 16:00:00,23.55,24.2,23.55,24,3839000,0006.HK
2/24/2000 16:00:00,23.95,24.3,23.75,23.8,1321118,0006.HK
2/25/2000 16:00:00,23.8,23.8,23.55,23.65,3038295,0006.HK
2/28/2000 16:00:00,24,24,23,23.4,2918769,0006.HK
2/29/2000 16:00:00,23.4,23.8,23.4,23.75,961730,0006.HK
3/1/2000 16:00:00,23.7,23.75,23.35,23.7,2925183,0006.HK
3/2/2000 16:00:00,23.85,23.85,23.1,23.15,1871323,0006.HK
3/3/2000 16:00:00,23.05,24,23,23.3,1309904,0006.HK
3/6/2000 16:00:00,23.5,23.5,23.1,23.15,1063070,0006.HK
3/7/2000 16:00:00,23,24.2,23,24,2254448,0006.HK
3/8/2000 16:00:00,23.75,24.5,23.75,24,1519047,0006.HK
3/9/2000 16:00:00,24.1,24.2,23.1,23.2,2913012,0006.HK
3/10/2000 16:00:00,23.3,23.65,23.2,23.25,1162685,0006.HK
3/13/2000 16:00:00,23.3,23.45,23.05,23.1,2824249,0006.HK
3/14/2000 16:00:00,23.2,23.6,23,23.1,1610634,0006.HK
3/15/2000 16:00:00,23,23.25,22.9,23.15,1792500,0006.HK
3/16/2000 16:00:00,23.25,23.25,22.9,22.95,1784298,0006.HK
3/17/2000 16:00:00,23.2,23.5,23,23.1,1898033,0006.HK
3/20/2000 16:00:00,23,23.6,23,23.4,727544,0006.HK
3/21/2000 16:00:00,23.2,23.2,23,23.15,751500,0006.HK
3/22/2000 16:00:00,23,23.55,22.95,23.55,1736104,0006.HK
3/23/2000 16:00:00,23.5,23.5,23,23.05,903472,0006.HK
3/24/2000 16:00:00,23.1,23.5,23.05,23.3,692389,0006.HK
3/27/2000 16:00:00,23.35,23.55,23.35,23.4,942135,0006.HK
3/28/2000 16:00:00,23.4,23.55,23.35,23.4,2041339,0006.HK
3/29/2000 16:00:00,23.4,23.6,23.2,23.4,2222662,0006.HK
3/30/2000 16:00:00,23.4,23.6,23.4,23.5,2659439,0006.HK
3/31/2000 16:00:00,23.45,23.7,23.45,23.5,1045885,0006.HK
4/3/2000 16:00:00,23.55,23.7,23.2,23.45,1306002,0006.HK
4/5/2000 16:00:00,23.5,24.05,23.5,23.7,2421225,0006.HK
4/6/2000 16:00:00,23.6,23.6,23.45,23.5,1581069,0006.HK
4/7/2000 16:00:00,23.5,23.7,23.5,23.55,1811975,0006.HK
4/10/2000 16:00:00,23.55,23.8,23.55,23.7,2648208,0006.HK
4/11/2000 16:00:00,23.65,23.7,23.5,23.5,2182147,0006.HK
4/12/2000 16:00:00,23.55,23.95,23.5,23.5,2469847,0006.HK
4/13/2000 16:00:00,23.4,23.6,23.25,23.4,2499612,0006.HK
4/14/2000 16:00:00,23.5,23.95,23.5,23.8,4270840,0006.HK
4/17/2000 16:00:00,23.55,24,23.3,24,4365117,0006.HK
4/18/2000 16:00:00,24,24.2,23.8,23.95,1014014,0006.HK
4/19/2000 16:00:00,23.95,24.3,23.95,24.3,1341854,0006.HK
4/20/2000 16:00:00,24.3,24.9,24.2,24.9,2335932,0006.HK
4/25/2000 16:00:00,24.85,24.95,24.75,24.85,998698,0006.HK
4/26/2000 16:00:00,25,25,24.6,24.75,1049612,0006.HK
4/27/2000 16:00:00,24.8,25.05,24.8,25.05,2669578,0006.HK
4/28/2000 16:00:00,24.1,24.4,24.05,24.35,2747718,0006.HK
5/2/2000 16:00:00,24.25,24.25,23.8,23.85,1119570,0006.HK
5/3/2000 16:00:00,23.85,24.25,23.6,24.05,1683304,0006.HK
5/4/2000 16:00:00,24,24.55,24,24.5,2807000,0006.HK
5/5/2000 16:00:00,24.6,25.2,24.5,25.05,3635542,0006.HK
5/8/2000 16:00:00,25,25.2,24.65,25.15,2094911,0006.HK
5/9/2000 16:00:00,25,25.35,24.9,25.2,2194096,0006.HK
5/10/2000 16:00:00,25,25.2,24.7,25.2,2013355,0006.HK
5/12/2000 16:00:00,25,26.1,25,26,4234486,0006.HK
5/15/2000 16:00:00,26,26,25.15,25.5,1046723,0006.HK
5/16/2000 16:00:00,25.1,26.1,24.5,26.1,2675687,0006.HK
5/17/2000 16:00:00,26.05,26.5,25.8,25.9,3096665,0006.HK
5/18/2000 16:00:00,25.7,25.8,25.25,25.7,3278495,0006.HK
5/19/2000 16:00:00,25.35,26.1,25.3,26,2414489,0006.HK
5/22/2000 16:00:00,25.9,26,25.05,26,1388272,0006.HK
5/23/2000 16:00:00,25.9,25.95,25.5,25.75,1017679,0006.HK
5/24/2000 16:00:00,25.55,25.65,25,25.65,872938,0006.HK
5/25/2000 16:00:00,25.7,26.4,25.6,26.35,5773333,0006.HK
5/26/2000 16:00:00,26.35,26.65,26.15,26.45,8508370,0006.HK
5/29/2000 16:00:00,26.3,26.3,25.75,26.25,1287229,0006.HK
5/30/2000 16:00:00,26.25,26.25,25.05,25.65,1690506,0006.HK
5/31/2000 16:00:00,25.8,26.4,25.8,26.1,1906826,0006.HK
6/1/2000 16:00:00,26.3,26.4,26.1,26.3,1221091,0006.HK
6/2/2000 16:00:00,26.6,26.6,25.9,25.95,1155884,0006.HK
6/5/2000 16:00:00,26,26,25.8,25.9,2770000,0006.HK
6/7/2000 16:00:00,25.8,26.2,25.8,25.85,2177591,0006.HK
6/8/2000 16:00:00,25.85,25.85,25.35,25.35,2666500,0006.HK
6/9/2000 16:00:00,25.4,25.6,25.3,25.55,794202,0006.HK
6/12/2000 16:00:00,25.6,25.85,25.2,25.2,1055983,0006.HK
6/13/2000 16:00:00,25.1,25.1,24.85,24.95,1638689,0006.HK
6/14/2000 16:00:00,24.95,25.65,24.95,25.6,2320262,0006.HK
6/15/2000 16:00:00,25.8,26.35,25.7,26.15,1993065,0006.HK
6/16/2000 16:00:00,26.2,26.35,25.95,25.95,1890293,0006.HK
6/19/2000 16:00:00,26.05,26.1,25.85,25.85,976337,0006.HK
6/20/2000 16:00:00,26,26,24.95,25.1,2159170,0006.HK
6/21/2000 16:00:00,25.1,25.1,24.45,25.1,3189252,0006.HK
6/22/2000 16:00:00,24.9,24.9,24.35,24.65,2297411,0006.HK
6/23/2000 16:00:00,24.5,24.5,24,24.1,4365481,0006.HK
6/26/2000 16:00:00,24.15,24.6,24.15,24.5,1296622,0006.HK
6/27/2000 16:00:00,24.7,24.95,24.65,24.7,1982520,0006.HK
6/28/2000 16:00:00,24.7,25.15,24.6,25.05,4097345,0006.HK
6/29/2000 16:00:00,24.85,25,24.8,24.9,3758992,0006.HK
6/30/2000 16:00:00,24.9,25.15,24.65,25.1,2891124,0006.HK
7/3/2000 16:00:00,24.9,24.9,24.35,24.7,2104792,0006.HK
7/4/2000 16:00:00,24.7,25.25,24.7,25.2,3450113,0006.HK
7/5/2000 16:00:00,25,25.1,24.7,24.85,2304767,0006.HK
7/6/2000 16:00:00,24.8,24.8,24.7,24.75,1824940,0006.HK
7/7/2000 16:00:00,24.55,24.75,24.45,24.5,4785653,0006.HK
7/10/2000 16:00:00,24.5,24.65,24.4,24.4,2560638,0006.HK
7/11/2000 16:00:00,24.45,24.45,24.15,24.25,5391048,0006.HK
7/12/2000 16:00:00,24.2,24.55,24.2,24.45,4256131,0006.HK
7/13/2000 16:00:00,24.5,24.7,24.45,24.55,2121483,0006.HK
7/14/2000 16:00:00,24.6,24.8,24.55,24.6,2124800,0006.HK
7/17/2000 16:00:00,24.8,24.85,24.65,24.7,1345444,0006.HK
7/18/2000 16:00:00,24.7,24.7,24.25,24.5,1584222,0006.HK
7/19/2000 16:00:00,24.3,24.75,24.3,24.65,1678948,0006.HK
7/20/2000 16:00:00,24.65,24.65,24.3,24.35,3528128,0006.HK
